,"焦炭,wt%","硫含量,μg/g.1",S-ZORB.PT_2502.DACA,S-ZORB.PT_9403.PV,辛烷值RON,S-ZORB.PT_1201.PV,S-ZORB.LC_1201.PV,S-ZORB.PT_2301.PV,S-ZORB.AT-0005.DACA.PV,RON损失,S-ZORB.PT_1602A.PV,"焦炭,wt%.1","硫含量,μg/g",S-ZORB.PT_2501.DACA,S-ZORB.PT_2905.DACA,S-ZORB.PT_2101.PV,S-ZORB.PC_3101.DACA,S-ZORB.PT_1601.DACA,S-ZORB.AT-0009.DACA.PV,S-ZORB.PC_5101.PV,S-ZORB.AT-0006.DACA.PV,S-ZORB.PC_1202.PV,S-ZORB.PT_9001.PV
91,2.39,3.4,0.157188835,0.993729865,90.4,2.28117535,49.9959175,2.37573285,0.5142154750000001,1.079999999999998,0.382317375,1.76,248.0,0.139286885,0.10737318,2.36419525,0.4003276499999999,2.4887417,0.45920846,0.660067835,0.489127345,2.24945345,0.40693868
92,1.85,3.2,0.151438365,0.9936278749999999,91.6,2.2827791,49.98862250000001,2.37832755,0.500401755,1.379999999999995,0.3825115199999999,1.28,287.0,0.135892605,0.10730387,2.36648065,0.398723625,2.49266595,0.4735977150000001,0.6600491149999999,0.4826370800000001,2.2503517,0.4072853349999999
93,1.87,5.999999999999999,0.16090802,0.9949963400000004,91.5,2.28323535,49.96116099999999,2.37905305,0.5015139300000001,1.300000000000011,0.38239504,1.35,279.0,0.14577156,0.10735011,2.36707695,0.39597585,2.4843668,0.45414648,0.66005685,0.4886082300000002,2.25101515,0.411114215
94,1.94,3.2,0.153432215,0.99448666,91.5,2.28004425,50.016994,2.3770258,0.5163111250000001,1.300000000000011,0.382428425,1.24,286.6923076923077,0.138043475,0.107551155,2.3653235,0.4000059450000001,2.48917885,0.4650493050000001,0.6600304349999999,0.49372585,2.250520749999999,0.40791061
95,1.98,3.8,0.15438308,0.9940994199999998,91.3,2.2799294,50.0185545,2.37677315,0.503572455,1.100000000000009,0.3823434999999999,1.34,286.6442307692307,0.13932479,0.107291795,2.3654925,0.3970631899999999,2.4913875,0.458188565,0.6599811549999999,0.483342165,2.2502826,0.40526257
96,1.78,3.2,0.15487248,0.9939733499999999,91.5,2.2808461,49.9902555,2.3759856,0.5042581549999999,1.200000000000003,0.382453085,1.0,286.5961538461539,0.139701895,0.10751548,2.3643255,0.4017654649999999,2.4882198,0.4706683249999999,0.660022135,0.4820624050000001,2.25146795,0.41285577
97,1.74,3.2,0.153355815,0.9937243149999997,91.3,2.278609,49.99517350000001,2.37490855,0.505908895,1.200000000000003,0.382287325,0.92,275.4423076923077,0.13827127,0.107293565,2.36285125,0.4008743749999999,2.4793623,0.461674625,0.65986511,0.477964445,2.25115835,0.40535551
98,1.92,3.2,0.1521683,0.9939887428571427,91.1,2.280947714285714,49.96895857142857,2.377359190476189,0.5098935857142857,1.200000000000003,0.3832293428571429,1.21,263.6538461538462,0.1370031333333334,0.1074735666666667,2.366092619047619,0.3992824666666666,2.495931142857143,0.474355138095238,0.6599053619047618,0.4852758047619047,2.250864428571429,0.4071724761904762
99,1.73,3.2,0.1556902,0.9942618049999998,91.0,2.2808927,49.99617499999999,2.377413000000001,0.5078742650000001,1.300000000000011,0.3816106500000001,0.92,262.4038461538462,0.140161205,0.107178345,2.36575295,0.39977127,2.48302275,0.4706868849999999,0.6599767149999999,0.4776492199999999,2.2513714,0.406693445
100,1.97,3.9,0.156606855,0.99402345,91.7,2.28067685,49.988624,2.3782107,0.51712697,1.780000000000001,0.38320025,1.58,259.3846153846154,0.140780995,0.107463755,2.366360450000001,0.3948888649999999,2.49596825,0.461285385,0.6601542100000002,0.482841545,2.2498388,0.41606643
101,2.19,3.2,0.15738994,0.9937020850000001,91.6,2.2791505,50.01048249999999,2.375289,0.519036745,1.179999999999993,0.382252275,0.94,259.0384615384616,0.142275865,0.10737452,2.36380025,0.39766113,2.48815105,0.478641395,0.660025985,0.4871431000000001,2.25066195,0.4067809999999999
102,2.26,3.2,0.159329265,0.9939172249999997,91.4,2.27811275,49.9851535,2.375652850000001,0.511415885,1.280000000000001,0.38184449,1.18,258.6923076923077,0.14424532,0.10727903,2.3627488,0.3997111649999999,2.48491075,0.4762306550000001,0.6599915550000001,0.4843248999999999,2.2497986,0.404256855
103,2.35,4.1,0.15635993,0.993664525,91.2,2.27883895,49.9549245,2.3727031,0.5078555950000001,1.079999999999998,0.381619735,1.35,261.7692307692308,0.14092765,0.107446195,2.3602887,0.398692805,2.4948167,0.45507374,0.66006604,0.492873025,2.2498586,0.406799175
104,1.87,3.8,0.15606916,0.99289477,91.2,2.2792603,50.03597800000001,2.3738236,0.518017215,1.379999999999995,0.382290295,1.09,264.8461538461539,0.14079139,0.107420365,2.3619509,0.401234295,2.48583,0.4671079099999999,0.6600423049999999,0.4863644500000001,2.25070865,0.40605536
105,1.98,3.2,0.1547047,0.99355646,91.0,2.2813438,49.97409500000001,2.37482405,0.51814694,1.280000000000001,0.3819168200000001,0.97,260.9230769230769,0.139240685,0.10747236,2.36312265,0.398664445,2.475529099999999,0.462490615,0.65999064,0.4799116150000001,2.2510367,0.4049797000000001
106,1.65,3.2,0.159171785,0.99377859,91.2,2.2798195,49.99072,2.37497185,0.504610645,1.679999999999993,0.3822372499999999,0.97,257.0,0.1431918,0.10747994,2.3629803,0.399481105,2.4911404,0.46173024,0.6599740400000002,0.4880706199999999,2.25008595,0.40683535
107,1.73,4.5,0.159466185,0.9918161050000001,90.6,2.2795161,50.0141365,2.3746157,0.5194819900000001,1.679999999999993,0.38254285,1.13,262.9999999999999,0.1441871700000001,0.10740426,2.3630647,0.397646275,2.49230765,0.4759713600000001,0.6600826750000001,0.4868466349999999,2.25121635,0.41485053
108,1.88,3.2,0.150309045,0.9924801649999999,91.2,2.28203445,50.0036915,2.37602775,0.50909808,1.280000000000001,0.3819144150000001,1.73,268.9999999999999,0.135539975,0.10708301,2.36285785,0.4002157750000001,2.4799574,0.4584293800000001,0.6600675449999999,0.491779115,2.2522516,0.4126454300000001
109,1.69,3.2,0.15493034,0.9954975849999999,90.5,2.2804663,49.9933745,2.374291,0.5174051650000001,1.300000000000011,0.38237319,1.27,250.5,0.1403809,0.1072851,2.361897600000001,0.40006422,2.477496299999999,0.4722628349999999,0.6601028499999999,0.483063685,2.251295,0.416489155
110,2.15,3.2,0.158029985,0.99433872,90.4,2.279438249999999,50.0036175,2.37439115,0.521317655,1.200000000000017,0.382076665,1.43,231.9999999999999,0.14330306,0.10761095,2.36250735,0.3991499550000001,2.4680233,0.46415978,0.6600253899999999,0.4817101950000001,2.2512349,0.39445466
111,1.6,3.2,0.15415105,0.9933589099999999,90.9,2.282930075,50.00267,2.3772344,0.5326103175,1.400000000000006,0.3819346250000001,0.96,300.857142857143,0.13887458,0.106941305,2.365566575,0.3998249749999999,2.475756124999999,0.4614892225,0.6599958475000001,0.5034053974999997,2.25008075,0.3968200225000001
112,2.22,3.3,0.156669782051282,0.9939866717948718,90.5,2.281632717948718,50.01363846153846,2.375751282051282,0.5185022512820513,1.200000000000003,0.3830691230769232,1.48,300.857142857143,0.1409902512820513,0.1071812743589744,2.363950769230769,0.3997035717948718,2.473096487179487,0.4723721666666667,0.6600616948717948,0.4889285615384615,2.251168256410257,0.4070058641025641
113,1.6,3.7,0.1592937975,0.9934217075000001,91.3,2.281155375,49.99849500000001,2.37506705,0.514401125,1.579999999999998,0.3824191674999999,1.07,300.857142857143,0.1439574725,0.107140625,2.3633297,0.3989218525,2.469879624999999,0.4572429324999999,0.6600354774999999,0.4769538675000001,2.24992375,0.4028624399999999
114,3.39,3.4,0.15454786,0.9945666450000001,91.0,2.28138245,49.95450875,2.3754764,0.5180449125,1.300000000000011,0.38009738,1.43,241.285714285714,0.1397939175,0.1070944225,2.3636106,0.3997820275,2.4715491,0.4663105100000001,0.6600458650000001,0.48832986,2.250193525,0.4026562575
115,2.47,3.2,0.15242101,0.9935599800000002,91.0,2.280361325,49.9753465,2.374520674999999,0.529958515,1.239999999999995,0.3824467874999999,1.26,240.285714285714,0.137111085,0.107066175,2.36245955,0.3987395725,2.4770813,0.4771299324999999,0.6599940500000001,0.4853355075,2.25111865,0.4050142075
116,1.55,3.2,0.1562065225,0.9950208474999999,91.1,2.281324025000001,49.97258225,2.37519715,0.5226626374999999,1.209999999999994,0.3824592575,1.07,240.285714285714,0.1390946,0.1073652975,2.363491875,0.3984466150000001,2.4696813,0.4682703050000001,0.6599503825000002,0.4775631,2.251155425,0.4016309825000001
117,2.38,3.2,0.1614585825,0.9938233324999999,90.6,2.2790637,49.99943225,2.374783275,0.5206499175,1.209999999999994,0.380144015,1.46,240.285714285714,0.05175739925,0.10711724,2.36315605,0.3993968875000001,2.468642875,0.4663477475000001,0.6600356225,0.4903510150000002,2.24924565,0.3919895025
118,1.71,3.2,0.161842995,0.9938738799999998,90.8,2.2815693,50.00421075,2.376559075,0.5178779725,1.109999999999999,0.3814283574999999,1.18,240.285714285714,0.1447343125,0.107105705,2.364458974999999,0.3983343974999999,2.467691125,0.4668478649999999,0.6599884275,0.4853260175000002,2.250627675,0.3988533525000001
119,2.41,6.5,0.1479845975,0.9935286550000001,91.4,2.281241475,49.94874750000001,2.376815,0.5160326325,1.100000000000009,0.3814298549999999,1.5,214.142857142857,0.1338487325,0.1066459125,2.365174300000001,0.3970291475000001,2.468745825,0.4620734075000001,0.6599219325000003,0.483777545,2.251283875000001,0.4003544274999999
120,2.65,3.2,0.1541778275,0.9936255425000002,90.6,2.28132675,50.023917,2.375480375,0.5211971524999999,1.599999999999994,0.3819023425,1.44,214.142857142857,0.1397797025,0.107063685,2.3637356,0.4018149824999999,2.469698950000001,0.4548694074999998,0.66005967,0.4773342225,2.25165425,0.414322345
121,1.84,3.2,0.15825645,0.9950355225,90.3,2.278653475000001,50.00615875,2.374426725,0.522448565,1.100000000000009,0.3812787150000002,1.16,214.142857142857,0.1435702675,0.1068941525,2.36235825,0.3985089649999999,2.4692706,0.4699077849999999,0.6600705024999999,0.4922330375,2.251047525,0.4123093374999999
122,2.36,3.2,0.1571945550000001,0.99306281,90.8,2.281288600000001,50.0428525,2.376986875,0.5192223950000001,1.200000000000003,0.3818839849999999,1.59,259.714285714286,0.142152185,0.1067144975,2.365476425,0.3971654149999998,2.473533,0.4702508174999999,0.6600464525000002,0.4852517625000001,2.251846825,0.4161433999999999
123,3.02,3.2,0.16171464,0.9931782849999999,90.1,2.27944375,49.99755849999998,2.37517275,0.5315995574999999,1.200000000000003,0.3819389699999999,1.3,259.714285714286,0.146742915,0.10684786,2.363590475,0.4000752575,2.468752525,0.4705936025,0.66014351,0.4750070275000001,2.250362775,0.4162706350000001
124,2.17,3.2,0.1569752549999999,0.9925736000000001,90.2,2.28064765,50.04596975,2.3760673,0.5179150700000001,1.300000000000011,0.3825325649999999,1.35,279.571428571429,0.1420724775,0.1067752225,2.364878925,0.39975114,2.466412725000001,0.4634917450000001,0.6600500300000001,0.47299532,2.251076025,0.4332989525000001
125,2.67,3.2,0.158115445,0.9934263874999996,90.1,2.2785492,49.98553425,2.37538635,0.5215493850000001,1.099999999999994,0.3811728275,1.21,279.571428571429,0.1432356325,0.10681472,2.3635293,0.3997983525,2.459103249999999,0.4611647650000001,0.6599645300000001,0.4824241225,2.250354975,0.4113591475
126,2.21,3.2,0.1560064125000001,0.9926561075,90.1,2.280253875000001,50.03407650000001,2.375055849999999,0.5289666224999998,1.099999999999994,0.37981301,1.57,279.571428571429,0.14144262,0.1066832625,2.363885975,0.39772476,2.455327,0.47332885,0.6598791974999998,0.475164885,2.2510563,0.3982627625000001
127,2.32,3.2,0.153452905,0.9929151175000003,89.6,2.277609450000001,49.9997485,2.374117425,0.5275573575,1.099999999999994,0.378466055,1.31,248.0,0.138820915,0.1071195475,2.3626709,0.4013720625,2.462048950000001,0.4679884925,0.6599201625000001,0.4733196325,2.250034324999999,0.4042463699999999
128,2.08,3.2,0.1576039675,0.9914432900000001,89.6,2.279353,50.01458299999999,2.375050775,0.5230051849999998,0.9000000000000057,0.3832296424999999,1.03,248.0,0.1430462974999999,0.1069896475,2.363556,0.4006897025,2.463721824999999,0.493531295,0.6599409375000003,0.4796055174999999,2.249509949999999,0.4005363975000001
129,3.09,3.2,0.1603548449999999,0.9926464074999999,89.7,2.280347575,50.00408099999999,2.374794975,0.5172847049999999,1.400000000000006,0.3813204425,1.53,248.0,0.145319215,0.10706308,2.3629591,0.4007108425,2.460957974999999,0.4780388175000002,0.65998843,0.4732267775,2.2509788,0.3934827875
130,1.98,3.2,0.15495374,0.9923368575,89.4,2.279198675,50.00882175,2.372767850000001,0.52329238,1.600000000000009,0.3813498349999999,1.4,248.0,0.1404282275,0.1070266975,2.360653725,0.3998144925,2.46932345,0.4627780949999999,0.6600246325000001,0.4790031449999999,2.2500272,0.399318655
131,2.47,3.2,0.1548430375,0.993032475,89.1,2.27928395,49.969529,2.373944400000001,0.5245439275,1.509999999999991,0.3816500549999999,1.64,248.0,0.1404761775,0.1067911025,2.362023325,0.3998753425,2.46305145,0.4711687075,0.6600659025000001,0.47440421,2.2507354,0.3960264025
132,2.53,3.2,0.158085675,0.9919647499999998,89.4,2.277627250000001,49.98006999999999,2.373585525,0.5349280024999999,1.310000000000002,0.3831220774999999,1.3,248.0,0.14346053,0.1071003275,2.36146195,0.399620895,2.469356724999999,0.47380193,0.66005165,0.4754428225000001,2.250522375,0.3943344575
133,2.14,3.2,0.1616428625,0.99338812,89.2,2.279049625,49.99110025,2.372193125,0.5235241425000002,1.310000000000002,0.3811147025,1.15,248.0,0.146502625,0.106518785,2.360221949999999,0.3995746225000001,2.46039275,0.4721328125000001,0.6599349949999999,0.4724203074999999,2.251154425,0.3978557925
134,2.33,3.2,0.15693861,0.9924792349999999,89.2,2.2767679,49.9996835,2.371161125000001,0.5369308974999999,1.810000000000002,0.3811355549999999,1.43,172.428571428571,0.1421178375,0.1065271975,2.359276775,0.398392,2.461322399999999,0.4714282499999999,0.6600519425000001,0.4737274399999998,2.250695625,0.3949997200000001
135,2.54,3.2,0.1577250925,0.9935719949999999,88.6,2.2788074,49.97991249999999,2.3749624,0.5289666375,1.509999999999991,0.3816783349999999,1.36,172.428571428571,0.1429845074999999,0.1069212275,2.362575275,0.4000946375000002,2.464452825,0.4799485449999999,0.6599931749999999,0.4671635325,2.25108965,0.40480841
136,2.33,3.2,0.159807765,0.9931905925000001,89.1,2.278197625,50.00896999999998,2.369939975,0.5192130275,1.509999999999991,0.3796045750000001,1.44,172.428571428571,0.1444966875000001,0.1068317575,2.358006225,0.3981179850000001,2.46289785,0.4690823975000001,0.6600264275,0.4723276100000001,2.250241050000001,0.4095180774999999
137,1.65,3.2,0.16129173,0.9930948125000001,89.3,2.277846725,49.98792774999999,2.372236999999999,0.52023294,1.709999999999994,0.3821758624999999,0.97,172.428571428571,0.1458884525,0.106714235,2.360271,0.4011792850000001,2.458634275,0.4693885075000001,0.6599465750000001,0.4795221475,2.24978345,0.408280595
138,2.15,3.2,0.157683595,0.9930486599999998,88.4,2.278261125,49.97858524999999,2.37139975,0.5207798950000001,0.8100000000000023,0.3828696099999999,1.03,172.428571428571,0.142433535,0.106707375,2.3588853,0.3986076675,2.471397925000001,0.47899378,0.6600852099999999,0.482322035,2.250076924999999,0.3991275925
139,2.48,3.2,0.1575217925,0.9944287450000001,88.5,2.277223750000001,49.97971649999999,2.371096075,0.5288460625,1.409999999999997,0.3808802075,1.43,153.428571428571,0.142482895,0.10707855,2.35906095,0.3973732874999999,2.4605653,0.4818121450000001,0.6599761125000001,0.474812355,2.2501274,0.40550964
140,2.21,3.2,0.156364355,0.9929093675,87.6,2.280646225,50.03008575,2.37441275,0.5198992450000001,1.0,0.3797316900000001,1.17,153.428571428571,0.1415021875,0.107461345,2.36295575,0.3988748249999999,2.463196025,0.4782521525,0.6600121774999999,0.4813024175,2.251942950000001,0.4018796125
141,2.45,3.2,0.160647215,0.9929835324999999,85.3,2.271794400000001,50.03267474999999,2.3662956,0.5255547825,0.2000000000000028,0.3823898725000001,1.27,153.428571428571,0.14563666,0.107230245,2.3540101,0.3991448525,2.449868450000001,0.4717713624999999,0.6600727375000001,0.4798188850000001,2.25131535,0.4118215824999999
142,2.49,3.2,0.157280475,0.9930903275,88.7,2.274671000000001,49.998419,2.369811025,0.5261543000000001,1.510000000000005,0.379570175,1.16,126.857142857143,0.1426500875,0.106465205,2.35733865,0.3994926650000001,2.459439775,0.4759268425,0.6598774725000001,0.473626605,2.24914385,0.3954775149999999
143,2.41,3.2,0.1596670525,0.9921091675,88.6,2.27783135,49.966041,2.371674575,0.52513764,1.509999999999991,0.37878698,1.02,126.857142857143,0.1444858225,0.1067454725,2.35974355,0.3993547725000001,2.461435875,0.472281185,0.6599667575000001,0.454591215,2.250639200000001,0.3944882374999999
144,2.45,3.5,0.156854605,0.9931270449999999,88.7,2.276949599999999,50.014787,2.370388925,0.5165801449999999,1.209999999999994,0.3789596225,1.49,126.857142857143,0.1422253125,0.1071829125,2.3583116,0.399840275,2.457961674999999,0.4635941025,0.6599388425000001,0.4477771024999999,2.250078449999999,0.4030487575
145,2.51,3.2,0.15962571,0.9933890550000003,89.0,2.278949425,50.03155199999999,2.373411374999999,0.5251466475,1.5,0.37903927,1.18,99.57142857142861,0.1443775625,0.1071832775,2.36049785,0.4011474674999999,2.458538599999999,0.470408385,0.6600335500000001,0.4484721800000002,2.25197475,0.4142327499999999
146,2.65,3.2,0.1543574775,0.9941483999999997,88.4,2.27534895,50.00797625,2.363230325,0.5156157874999999,1.210000000000008,0.3786979475,0.99,99.57142857142861,0.1395089675,0.1078045300000001,2.352211575000001,0.3992301874999999,2.452705675,0.4683872649999999,0.65999451,0.4494271424999999,2.25005285,0.3942969875
147,1.88,3.2,0.16468556,0.9935592725,88.7,2.328253275,50.02021574999999,2.413788450000001,0.5246740074999998,1.400000000000006,0.3792416725,1.12,99.57142857142861,0.1497343075,0.1072780625,2.402651349999999,0.39896981,2.4958865,0.4707790975,0.6599526625000001,0.4635661074999999,2.300401449999999,0.399164155
148,2.73,3.2,0.162753685,0.9929918649999998,88.2,2.3260266,50.00663225,2.408971375000001,0.5359201,1.800000000000011,0.379195035,1.76,99.57142857142861,0.148122585,0.1073305875,2.39794485,0.3996589300000001,2.4887384,0.4720491975000001,0.66004973,0.452699975,2.300103300000001,0.396932435
149,2.73,3.2,0.1647448225,0.9917553624999998,88.2,2.327595,50.02279475,2.411693350000001,0.5298381025,1.100000000000009,0.38024193,1.76,99.57142857142861,0.1499491225,0.107436275,2.4005985,0.400082205,2.493073775,0.4794480075,0.6600089100000001,0.4468867525,2.30026525,0.3997918349999999
150,2.24,3.2,0.167620025,0.9948957100000003,87.8,2.32458235,49.965475,2.40843275,0.5188421575,1.809999999999988,0.3796974775,1.07,126.571428571429,0.153206955,0.106908735,2.396869975,0.4004949925000001,2.484468000000001,0.4679607399999999,0.6500803100000001,0.45868014,2.30039285,0.3946458
151,2.53,3.2,0.1819078675,0.9934565675,87.9,2.322151225000001,50.00248474999999,2.410409925000001,0.527793315,1.320000000000007,0.379167995,1.08,126.571428571429,0.16496794,0.1075156275,2.396588,0.4000855175,2.490587075,0.472205325,0.6500667675,0.456487175,2.3002189,0.4018009774999999
152,2.4,3.2,0.1628113575,0.993424035,87.5,2.319082625,49.99394075,2.402524199999999,0.5266579675,1.820000000000007,0.3787782525,1.22,126.571428571429,0.14791719,0.10665377,2.390946375,0.3981999875,2.483720975,0.46838719,0.6498989300000001,0.4629727325000001,2.298919225,0.4030690725
153,1.55,3.2,0.1573113825,0.9909408875000001,88.6,2.2397494,50.00621550000001,2.352371775,0.5283950775000001,1.420000000000002,0.3793368375,0.93,307.571428571429,0.1431536175,0.107193335,2.343719275,0.3983952199999999,2.419252025,0.4571286375,0.6600173674999998,0.4636024750000001,2.220595075,0.4066455074999999
154,1.89,3.2,0.161456215,0.9936262675,89.1,2.2946454,49.66276549999998,2.374185274999999,0.5320353675,1.420000000000002,0.3789099125,1.14,307.571428571429,0.1473392525,0.106864915,2.362909475,0.3999891600000001,2.45815975,0.4750254075000001,0.6499721075,0.4467849775,2.269727525,0.4112913575
155,2.52,3.2,0.16344023,0.9941752825,89.8,2.33224175,49.97236875,2.426431375,0.5343069400000001,1.319999999999993,0.3796433249999999,1.0,313.0,0.1495926325,0.105795585,2.4137248,0.3995834175,2.50811275,0.470269395,0.6600903825000001,0.4522272350000001,2.300231475,0.4105599750000001
156,1.9,3.2,0.166185875,0.9937563475,90.4,2.336223425,49.99260450000001,2.429529025,0.5256659499999999,1.420000000000002,0.3794637225,1.03,313.0,0.151164755,0.106514735,2.41812525,0.3996585599999999,2.512090925,0.46444693,0.6599372299999999,0.4550365625,2.301263899999999,0.4273534475
157,1.9,3.2,0.1748013125,0.9946925875,89.2,2.332851075,49.96192199999999,2.428190925,0.5271215250000001,1.120000000000005,0.3811865575,1.12,313.0,0.1595860425,0.1068476625,2.416513675,0.3992770275,2.507312625,0.4709184575000001,0.660020775,0.4539052475000001,2.301149625,0.4094548275
158,2.82,3.2,0.16999443,0.9964672199999999,89.4,2.335349675000001,49.988363,2.426746199999999,0.5145401950000001,1.220000000000013,0.3791267899999999,0.98,312.571428571429,0.1543727825,0.1068240375,2.41558625,0.4007041775,2.5065895,0.4695462674999999,0.6600069825000001,0.475229565,2.301669250000001,0.3969866925000001
159,1.9,3.9,0.1629636125,0.99344816,89.4,2.3360821,49.99739100000001,2.4251818,0.5097933375,1.02000000000001,0.3791937375,0.97,312.571428571429,0.1474057725,0.1066976525,2.41524415,0.4002832175,2.4991838,0.4625184000000002,0.6600224149999999,0.485761845,2.299526725,0.3963685425000002
160,3.97,3.4,0.1699069225,0.9952516175000004,90.2,2.333735175000001,49.97215499999999,2.411220475,0.4995856699999998,1.310000000000002,0.380272705,2.41,225.857142857143,0.1535414975,0.1073121525,2.400115024999999,0.4024602375,2.4808592,0.4646507424999999,0.659999555,0.4957749149999998,2.301206,0.4063092050000001
161,3.61,4.6,0.17091116,0.9945650675,90.0,2.329336625,49.993773,2.406521875,0.50754039,1.209999999999994,0.3802730874999999,1.46,225.857142857143,0.1545950125,0.1072151425,2.395470250000001,0.39886694,2.461681700000001,0.4608218650000001,0.6596385875000002,0.485381635,2.301056775,0.4008270675
162,4.91,3.4,0.16912508,0.9952868750000002,89.8,2.330167425,49.99417150000001,2.408635299999999,0.5146886224999999,1.140000000000001,0.38040205,1.51,208.0,0.1530002725,0.10706241,2.396769250000001,0.3990879825,2.469321675000001,0.4584297525,0.6600458575000001,0.492288745,2.298547325,0.4170146325
163,2.84,3.2,0.16671445,0.9944934725,88.8,2.3310774,49.97496625000001,2.407141825,0.4919689099999999,1.009999999999991,0.3802720575000001,1.34,208.0,0.1508715725,0.1070988815,2.395890924999999,0.3976485125,2.471132975000001,0.45364571,0.66013729,0.4935126924999998,2.299393975,0.4270318275000001
164,3.44,3.2,0.16873072,0.9944470175000001,89.3,2.332578725,50.02086425,2.410534625,0.5019820575,1.009999999999991,0.379933125,1.3,208.0,0.1526293375,0.1071638175,2.39951285,0.3983651825,2.492951925,0.457692765,0.6600187550000001,0.4899480350000001,2.300046125,0.4275467
165,4.44,3.2,0.16965579,0.9950413075000002,89.7,2.332289674999999,49.99315975,2.410623800000001,0.5082635425,1.510000000000005,0.381308095,2.35,254.428571428571,0.1551802125,0.106482785,2.399646275,0.4035408624999999,2.506952125,0.46088211,0.6602039124999999,0.4882883275,2.299223275,0.431446605
166,3.45,3.2,0.1703015125,0.9950338850000001,89.6,2.3329705,50.00332875000002,2.408864475,0.5014397800000001,0.6099999999999852,0.3795232575,1.35,254.428571428571,0.1559960375,0.1064678025,2.398573424999999,0.4013982025,2.491996125,0.4607105624999999,0.6599323124999998,0.4962106975,2.300236925,0.4269774775
167,3.58,3.2,0.1705656525,0.9948634325000004,89.5,2.3319527,49.95089900000001,2.40974515,0.5016067700000001,1.009999999999991,0.3796587999999999,1.38,254.428571428571,0.15634738,0.1064457775,2.3982374,0.3978306150000001,2.497138725,0.4570946499999999,0.6600618850000001,0.4813673700000001,2.29951,0.4283481575
168,3.2,3.2,0.1691863425,0.9942820075000002,89.0,2.3316788,50.004232,2.408554274999999,0.4874379749999999,1.109999999999999,0.3801705225000001,1.22,232.571428571429,0.1523303974999999,0.10717619,2.39766175,0.39770819,2.495883650000001,0.4589042675000002,0.6599628025000002,0.4605066324999999,2.2997679,0.4267662124999999
169,3.15,3.2,0.1831891,0.9943604400000001,88.7,2.333195725,50.02171775000001,2.411336249999999,0.4811956725000001,0.980000000000004,0.3792890974999999,1.17,232.571428571429,0.1691819475,0.10721712,2.4000627,0.3997143475,2.4987891,0.4623562574999999,0.66007435,0.4665886149999999,2.300863375,0.421057565
170,3.73,3.2,0.1688846975,0.9946378000000001,89.1,2.332439825,49.9917785,2.409823325000001,0.4841904424999999,0.9399999999999977,0.37941653,1.62,232.571428571429,0.1542019775,0.1069006675,2.398926125,0.4039894050000001,2.495016725,0.4604695350000001,0.6600934325,0.4677194124999999,2.3008057,0.3970264275
171,3.73,3.2,0.1660995275,0.9942088774999999,89.0,2.3332238,50.00465325,2.409951375,0.4788843800000001,0.9200000000000017,0.3821998400000001,1.37,232.571428571429,0.151246265,0.1070860625,2.39916895,0.4002801499999999,2.4920826,0.446610405,0.6600323950000002,0.47002084,2.300760175,0.39735426
172,3.58,3.2,0.1668017125,0.9950893925,89.8,2.33372675,49.9839375,2.410802149999999,0.4825444775,1.719999999999999,0.3789122324999999,1.68,232.571428571429,0.1523210074999999,0.10695611,2.40006545,0.3983548924999999,2.496679874999999,0.4624997499999999,0.6599621525000001,0.46136886,2.301005875000001,0.4001894375
173,4.33,3.2,0.1702434125,0.9944977700000003,89.4,2.331536825,50.00289749999999,2.4089108,0.4867685425,1.210000000000008,0.37984512,1.55,232.571428571429,0.1555181375,0.1065046775,2.39832205,0.3986826199999999,2.4951933,0.4384108725,0.65996036,0.4692902524999998,2.2999976,0.4042153450000001
174,4.33,3.2,0.16722156,0.9946612949999997,89.9,2.33147935,50.01004575,2.408486325,0.4832167600000001,1.040000000000006,0.3802266249999999,1.55,232.571428571429,0.1539997275,0.106512855,2.3975556,0.40027176,2.49313865,0.4340181275000001,0.6601275649999999,0.46728862,2.299198624999999,0.4095458125000001
175,5.07,3.2,0.1754893249999999,0.9947039574999998,90.1,2.332490300000001,49.99421325,2.409773725,0.48142733,1.139999999999986,0.3801821649999999,2.29,231.428571428571,0.1591208075,0.1066387675,2.39916375,0.4029998750000001,2.490300524999999,0.4338051025,0.6601267500000001,0.4730926575000001,2.300973700000001,0.407639485
176,3.44,5.3,0.170738005,0.9947550875000003,90.2,2.33217395,49.98078599999999,2.413065274999999,0.48551876,1.040000000000006,0.3802152424999999,1.38,231.428571428571,0.155061575,0.10688584,2.401575525,0.4027048974999999,2.500092625,0.4311865924999999,0.660009155,0.4648940025000001,2.299805374999999,0.4095480325
177,3.22,5.1,0.1714125275000001,0.9952861425000001,89.8,2.3339809,50.00956600000002,2.40965425,0.48322153,1.140000000000001,0.3793963674999999,1.47,231.428571428571,0.1549330825,0.1061431,2.398954249999999,0.3993988500000001,2.49540535,0.4338513375,0.660005085,0.4731174650000001,2.30005485,0.4082852224999999
178,3.48,4.3,0.1722833475,0.9943224325,90.1,2.331590425,50.00638675000001,2.414109725,0.50407288,0.539999999999992,0.380160795,0.9,231.428571428571,0.155536815,0.10661509,2.40194875,0.3990012950000001,2.49562585,0.43146834,0.6601785499999998,0.469448825,2.299056525000001,0.41637717
